time,latitude,longitude,temp
2002-03-12,13.923999786376951,-55.43199920654297,26.352
2002-03-22,13.913000106811523,-55.43299865722656,26.472
2002-04-01,13.95699977874756,-55.685001373291016,26.672
2002-04-11,14.12399959564209,-55.79399871826172,27.24
2002-04-21,14.362000465393066,-55.8390007019043,27.28
2002-05-01,15.451000213623049,-55.27199935913086,27.168
2002-05-11,15.743000030517578,-55.96099853515625,27.232
2002-05-21,15.932000160217283,-56.47299957275391,27.216
2002-05-31,16.145000457763672,-56.5009994506836,27.472
2002-06-10,16.250999450683594,-56.38399887084961,27.712
2002-06-20,16.60300064086914,-56.625,27.288
2002-06-30,17.520999908447266,-56.678001403808594,27.344
2002-07-10,17.687999725341797,-56.9739990234375,27.552
2002-07-20,18.183000564575195,-57.53499984741211,27.704
2002-07-30,18.527000427246094,-57.60599899291992,27.744
2002-08-09,17.906999588012695,-57.42399978637695,28.192
2002-08-19,17.172000885009766,-57.72999954223633,28.208
2002-08-29,17.01300048828125,-58.04999923706055,28.496
2002-09-08,16.94300079345703,-58.0369987487793,28.944
2002-09-18,16.590999603271484,-56.59099960327149,28.512
2002-09-28,16.70199966430664,-56.108001708984375,28.552
2002-10-08,16.618999481201172,-56.040000915527344,28.592
2002-10-18,16.493999481201172,-56.21599960327149,28.624
2002-10-28,16.76799964904785,-56.2400016784668,28.416
2002-11-08,17.32699966430664,-56.21799850463867,28.32
2002-11-18,17.99799919128418,-56.81399917602539,27.92
2002-11-28,18.875,-57.30400085449219,27.928
2002-12-08,19.36400032043457,-57.26900100708008,27.528
2002-12-18,19.40900039672852,-57.16600036621094,27.04
2002-12-28,19.3129997253418,-57.01399993896485,26.552
2002-01-09,13.244000434875488,-33.95100021362305,26.432
2002-01-19,13.19200038909912,-34.07400131225586,26.12
2002-01-29,13.106518921068442,-34.50002717838063,25.632
2002-01-29,13.106518921068442,-34.50002717838063,25.634
2002-02-18,12.93561843636463,-35.35176766312466,31.992
2002-02-28,12.849536404399377,-35.78078664315218,25.6
2002-03-30,12.593104866450872,-37.05880011873976,25.152
2002-04-29,12.33455621243283,-38.347364959763496,25.336
2002-05-09,12.249251607876102,-38.7725093668257,25.512
2002-05-29,12.07800006866455,-39.6259994506836,25.88
2002-06-08,12.0783125422529,-39.763859603396526,26.384
2002-06-18,12.078620859739326,-39.89988612643106,4.16
2002-06-28,12.07893349103102,-40.03781585624956,26.8
2002-07-08,12.079243872346998,-40.17475291978195,26.84
2002-07-28,12.079873430734883,-40.45250764444393,27.464
2002-09-06,12.081119106698434,-41.00208714482434,30.256
2002-09-16,12.081437134479671,-41.142397750659136,22.608
2002-09-26,12.08174754747965,-41.279348792848936,28.152
2002-10-06,12.082057958679176,-41.41629904069923,28.184
2002-10-16,12.082370489516595,-41.55418445111794,28.328
2002-11-06,12.0830006751193,-41.83221589654573,27.848
2002-11-16,12.083311532785576,-41.96936312096051,14.84
2002-12-16,12.084248451276917,-42.38272198107781,26.648
2002-01-08,9.461000442504885,-28.86899948120117,27.168
2002-01-18,9.555999755859377,-28.638999938964844,26.792
2002-03-01,9.366000175476074,-32.275001525878906,12.776
2002-03-01,9.366000175476074,-32.275001525878906,12.776
2002-01-10,18.513999938964844,-43.47800064086914,25.576
2002-01-20,18.10700035095215,-43.391998291015625,25.072
2002-01-30,17.98900032043457,-43.30699920654297,24.88
2002-02-09,18.13999938964844,-42.930999755859375,24.768
2002-02-19,18.232999801635746,-42.63899993896485,24.728
2002-03-01,18.48500061035156,-42.54899978637695,24.568
2002-03-11,18.51300048828125,-42.36800003051758,24.832
2002-03-21,18.516000747680664,-42.09400177001953,24.888
2002-03-31,18.275999069213867,-42.11800003051758,24.824
2002-04-10,18.238000869750977,-42.16899871826172,24.872
2002-04-20,18.202999114990234,-42.27000045776367,24.64
2002-04-30,18.243000030517575,-42.45100021362305,24.696
2002-05-10,18.351999282836918,-42.650001525878906,24.656
2002-05-20,18.42799949645996,-42.92900085449219,24.872
2002-05-30,18.54599952697754,-43.26399993896485,25.064
2002-06-09,18.89699935913086,-43.637001037597656,25.232
2002-06-19,19.28899955749512,-43.94499969482422,25.248
2002-06-29,19.777000427246094,-44.21699905395508,25.456
2002-07-09,20.020999908447266,-44.54999923706055,25.568
2002-07-19,20.13599967956543,-44.77399826049805,25.68
2002-07-29,20.224000930786133,-44.935001373291016,25.712
2002-08-08,20.40399932861328,-44.92300033569336,26.232
2002-08-18,20.44499969482422,-44.59099960327149,26.656
2002-08-28,20.402000427246094,-44.35100173950195,26.616
2002-09-07,20.39299964904785,-44.3489990234375,26.768
2002-09-17,20.266000747680664,-44.37099838256836,26.76
2002-09-27,20.198999404907227,-44.665000915527344,27.48
2002-10-07,19.76459878924457,-45.17338405418516,27.616
2002-10-17,19.32999992370605,-45.68199920654297,27.592
2002-10-27,19.150999069213867,-45.99100112915039,27.736
2002-11-07,18.777000427246094,-46.14599990844727,27.376
2002-11-17,18.558000564575195,-46.137001037597656,1.632
2002-11-27,18.323999404907227,-46.345001220703125,26.776
2002-12-07,18.356000900268555,-46.23699951171875,26.48
2002-12-17,18.50900077819824,-46.39799880981445,26.416
2002-12-27,18.87800025939941,-46.970001220703125,26.048
2002-01-06,36.16899871826172,-24.679000854492188,17.4
2002-01-16,35.71900177001953,-25.06599998474121,17.488
2002-01-26,35.465999603271484,-25.302000045776367,17.192
2002-02-06,35.270999908447266,-25.03199958801269,17.016
2002-02-16,35.27000045776367,-24.652999877929688,16.72
2002-02-26,35.23500061035156,-24.4950008392334,16.616
2002-03-08,35.09600067138672,-24.200000762939453,16.488
2002-03-18,34.85200119018555,-24.099000930786133,16.392
2002-03-28,34.845001220703125,-23.91399955749512,16.976
2002-04-07,34.80899810791016,-24.045000076293945,16.752
2002-04-17,34.46799850463867,-24.10400009155273,16.984
2002-04-27,34.11399841308594,-24.125999450683597,18.08
2002-05-07,33.95800018310547,-23.76799964904785,18.416
2002-05-17,34.08300018310547,-22.875999450683597,19.112
2002-05-27,34.06399917602539,-21.88999938964844,19.552
2002-06-06,33.76300048828125,-20.950000762939453,20.04
2002-06-16,33.249000549316406,-20.702999114990234,21.424
2002-06-26,32.61800003051758,-20.21699905395508,21.16
2002-07-06,32.125999450683594,-19.61100006103516,21.28
2002-07-16,31.59499931335449,-19.058000564575195,21.496
2002-07-26,31.395000457763672,-18.864999771118164,22.432
2002-08-05,31.47100067138672,-18.709999084472656,22.752
2002-08-15,31.53300094604492,-18.517000198364254,22.736
2002-08-25,31.72900009155273,-18.40800094604492,24.304
2002-09-04,32.2869987487793,-18.128999710083008,23.664
2002-09-14,32.77799987792969,-17.889999389648438,24.112
2002-09-24,32.88999938964844,-17.60700035095215,23.712
2002-01-07,36.60499954223633,-28.10400009155273,18.032
2002-01-17,36.53300094604492,-28.950000762939453,17.52
2002-01-27,36.61399841308594,-29.23699951171875,17.216
2002-02-06,36.650001525878906,-29.520000457763672,17.024
2002-02-16,36.54899978637695,-29.95400047302246,17.224
2002-02-26,36.53400039672852,-30.472000122070312,17.12
2002-03-08,36.30199813842773,-30.70499992370605,16.792
2002-03-18,36.20299911499024,-30.82699966430664,16.64
2002-03-28,36.19499969482422,-30.93400001525879,16.608
2002-04-07,35.99100112915039,-31.20499992370605,16.616
2002-04-17,35.391998291015625,-31.27199935913086,17.84
2002-04-27,34.87099838256836,-30.863000869750977,17.952
2002-05-07,34.49800109863281,-30.674999237060547,19.288
2002-05-17,34.23099899291992,-30.660999298095703,19.304
2002-05-27,34.2599983215332,-30.79599952697754,20.312
2002-06-06,34.4109992980957,-31.20400047302246,20.192
2002-06-16,34.617000579833984,-31.33099937438965,21.496
2002-06-26,35.03200149536133,-31.5629997253418,21.856
2002-07-06,35.03900146484375,-32.016998291015625,22.304
2002-07-16,35.08599853515625,-32.15800094604492,23.456
2002-07-26,35.12099838256836,-32.35100173950195,23.912
2002-08-05,35.12099838256836,-32.72200012207031,24.648
2002-08-15,35.354000091552734,-33.000999450683594,25.096
2002-08-25,35.52199935913086,-33.02799987792969,25.2
2002-09-04,35.81399917602539,-32.93600082397461,25.688
2002-09-14,35.724998474121094,-32.733001708984375,24.296
2002-09-24,35.22200012207031,-32.33000183105469,23.416
2002-10-04,34.27899932861328,-31.85400009155273,23.128
2002-10-24,32.805999755859375,-30.691999435424805,22.856
2002-11-03,32.242000579833984,-30.73500061035156,23.24
2002-11-13,31.95199966430664,-31.152999877929688,22.912
2002-01-07,35.45600128173828,-29.11199951171875,18.256
2002-01-17,34.88100051879883,-28.777999877929688,17.952
2002-01-27,34.34600067138672,-28.768999099731445,17.64
2002-02-06,33.87099838256836,-28.624000549316406,17.816
2002-02-16,33.47999954223633,-28.31599998474121,17.176
2002-02-26,33.380001068115234,-28.10300064086914,17.864
2002-03-08,33.47200012207031,-28.030000686645508,17.672
2002-03-18,33.36100006103516,-27.65800094604492,16.88
2002-03-28,33.68199920654297,-27.058000564575195,18.032
2002-04-07,33.60200119018555,-26.891000747680664,16.592
2002-04-17,33.15299987792969,-26.628999710083008,17.992
2002-04-27,32.63600158691406,-26.924999237060547,18.784
2002-05-07,31.795000076293945,-27.56599998474121,19.024
2002-05-17,30.59000015258789,-27.583999633789062,19.912
2002-05-27,29.834999084472656,-28.309999465942383,20.736
2002-06-16,29.8700008392334,-28.38400077819824,20.968
2002-06-26,29.777000427246094,-28.53499984741211,22.224
2002-07-17,29.65399932861328,-28.54599952697754,22.92
2002-01-08,35.29800033569336,-32.78200149536133,18.344
2002-01-18,35.38399887084961,-33.224998474121094,18.2
2002-01-28,35.3650016784668,-33.57400131225586,17.616
2002-02-07,35.277000427246094,-33.698001861572266,17.528
2002-02-17,35.25299835205078,-33.91899871826172,17.448
2002-02-27,35.36399841308594,-34.1619987487793,17.608
2002-03-09,35.15800094604492,-34.4739990234375,17.264
2002-03-19,34.95399856567383,-34.64500045776367,17.176
2002-03-29,34.78200149536133,-34.48899841308594,17.12
2002-04-08,34.65900039672852,-34.82600021362305,18.144
2002-04-18,34.54199981689453,-35.14799880981445,18.224
2002-04-28,34.555999755859375,-35.22100067138672,19.44
2002-05-08,34.494998931884766,-35.55400085449219,20.096
2002-05-18,34.52899932861328,-35.939998626708984,20.12
2002-05-28,34.60200119018555,-35.900001525878906,21.688
2002-06-07,34.474998474121094,-36.10300064086914,21.752
