time,latitude,longitude,temp
2004-01-03,24.39299964904785,-61.33000183105469,25.408
2004-01-13,24.6299991607666,-61.4630012512207,24.904
2004-01-23,24.85300064086914,-62.07699966430664,24.608
2004-02-02,25.364999771118164,-62.21200180053711,24.584
2004-02-12,25.628999710083008,-62.10300064086914,23.536
2004-02-22,25.218000411987305,-62.66699981689453,23.984
2004-03-03,24.85400009155273,-62.7140007019043,24.08
2004-03-13,24.7189998626709,-62.74300003051758,24.696
2004-03-24,24.68099975585937,-62.82799911499024,24.648
2004-04-03,24.750999450683597,-62.5890007019043,24.088
2004-04-13,24.98500061035156,-62.95199966430664,24.008
2004-04-23,25.073999404907227,-63.4379997253418,24.848
2004-05-03,25.363000869750977,-63.7130012512207,24.76
2004-05-13,25.775999069213867,-64.02999877929688,24.72
2004-05-23,26.208999633789062,-64.62100219726562,24.568
2004-06-02,26.645000457763672,-64.85199737548828,25.568
2004-06-12,26.892000198364254,-64.65899658203125,26.848
2004-06-22,26.61899948120117,-64.51799774169922,26.792
2004-07-02,26.280000686645508,-64.59400177001953,27.984
2004-07-12,25.99099922180176,-64.89099884033203,27.944
2004-07-22,25.81399917602539,-65.02400207519531,28.352
2004-08-01,25.843000411987305,-65.08000183105469,28.184
2004-08-11,25.97800064086914,-65.07599639892578,28.232
2004-08-21,26.035999298095703,-64.73200225830078,28.952
2004-08-31,26.048999786376957,-64.61599731445312,29.16
2004-09-10,26.319000244140625,-64.78299713134766,29.24
2004-09-20,26.458999633789062,-65.1719970703125,29.192
2004-09-30,26.538000106811523,-65.47699737548828,28.672
2004-10-10,26.55599975585937,-65.87999725341797,28.208
2004-10-20,26.6299991607666,-65.96499633789062,27.768
2004-10-30,26.8439998626709,-66.04499816894531,26.752
2004-11-09,26.895000457763672,-65.74500274658203,25.528
2004-01-09,31.089000701904297,-30.482999801635746,21.856
2004-01-19,31.5049991607666,-30.13599967956543,20.552
2004-01-29,31.80599975585937,-30.1560001373291,20.76
2004-02-08,32.13600158691406,-30.475000381469727,19.704
2004-02-18,32.56399917602539,-30.9689998626709,19.584
2004-02-28,32.827999114990234,-31.125999450683597,19.112
2004-03-09,32.65399932861328,-30.90399932861328,18.976
2004-03-19,32.51900100708008,-30.55599975585937,18.864
2004-03-29,32.51300048828125,-30.808000564575195,18.624
2004-04-08,32.3390007019043,-30.68099975585937,18.92
2004-04-18,32.38999938964844,-30.64699935913086,19.048
2004-04-28,32.93299865722656,-31.082000732421875,19.4
2004-05-08,32.7869987487793,-31.9060001373291,18.952
2004-05-18,32.452999114990234,-32.81999969482422,19.736
2004-05-28,32.29399871826172,-33.4119987487793,21.296
2004-06-07,32.441001892089844,-33.94300079345703,22.64
2004-06-17,32.930999755859375,-33.81800079345703,22.552
2004-06-27,32.36399841308594,-33.70500183105469,23.752
2004-07-07,32.314998626708984,-34.29800033569336,24.096
2004-07-17,32.40399932861328,-34.14099884033203,24.616
2004-07-27,32.07699966430664,-34.224998474121094,24.888
2004-08-06,31.732999801635746,-34.98899841308594,26.28
2004-08-16,31.78199958801269,-35.729000091552734,26.504
2004-08-27,31.91699981689453,-36.22600173950195,25.944
2004-09-06,32.04199981689453,-36.6619987487793,26.352
2004-09-16,32.32099914550781,-36.92499923706055,26.296
2004-09-26,32.250999450683594,-37.20299911499024,25.952
2004-10-06,32.10900115966797,-37.56999969482422,25.896
2004-10-16,31.97599983215332,-37.94300079345703,24.784
2004-10-26,31.905000686645508,-38.21900177001953,24.088
2004-11-05,31.823999404907227,-38.415000915527344,24.112
2004-01-10,32.70399856567383,-48.5359992980957,20.736
2004-01-20,32.96799850463867,-47.83000183105469,20.104
2004-01-30,34.41600036621094,-47.999000549316406,19.816
2004-02-09,34.82400131225586,-49.7859992980957,19.208
2004-02-19,34.27399826049805,-50.30500030517578,18.792
2004-02-29,34.36000061035156,-50.26300048828125,18.592
2004-03-10,34.70399856567383,-50.71900177001953,18.48
2004-03-20,34.47100067138672,-52.11000061035156,18.712
2004-03-30,33.85300064086914,-52.40800094604492,18.552
2004-04-09,34.09299850463867,-51.4900016784668,19.264
2004-04-19,34.959999084472656,-51.49599838256836,19.848
