time,latitude,longitude,temp
2010-01-09,9.144000053405762,-40.5989990234375,26.48
2010-01-19,9.321000099182127,-41.26100158691406,26.648
2010-01-29,9.45199966430664,-41.7509994506836,26.416
2010-02-08,9.49899959564209,-42.31700134277344,26.408
2010-02-19,9.34000015258789,-42.70000076293945,26.592
2010-03-01,9.175000190734863,-43.14099884033203,27.096
2010-03-11,9.03600025177002,-43.38600158691406,27.328
2010-03-21,9.199000358581545,-43.7859992980957,27.272
2010-03-31,9.4399995803833,-44.310001373291016,27.536
2010-04-10,9.46500015258789,-44.83599853515625,27.712
2010-04-21,9.45300006866455,-45.33200073242188,28.336
2010-05-01,9.395000457763672,-45.7239990234375,28.56
2010-05-11,9.42099952697754,-46.30199813842773,28.472
2010-05-21,9.625,-46.7869987487793,28.448
2010-05-31,10.118000030517578,-46.93199920654297,28.416
2010-06-10,10.527,-46.96,28.416
2010-06-21,10.529,-46.885,28.448
2010-07-01,10.114,-46.762,28.504
2010-07-11,9.774,-46.699,28.344
2010-07-21,10.004,-46.708,28.736
2010-07-31,10.34,-46.852,28.672
2010-08-10,10.894,-46.847,28.904
2010-08-20,11.179,-46.605,29.224
2010-08-31,11.089,-46.439,29.328
2010-09-10,11.214,-46.275,29.888
2010-09-20,11.544,-46.153,29.84
2010-09-30,12.038,-45.99,29.552
2010-10-10,12.268,-45.512,28.864
2010-10-20,12.057,-45.374,28.584
2010-10-31,11.879,-45.632,28.968
2010-11-10,12.099,-45.398,28.8
2010-11-20,12.132,-45.214,28.68
2010-11-30,12.33,-44.947,28.36
2010-12-10,12.564,-44.756,27.648
2010-12-20,12.712,-44.78,27.368
2010-01-07,4.7129998207092285,-14.58899974822998,28.794
2010-01-07,4.7129998207092285,-14.58899974822998,28.604
2010-01-17,4.920000076293945,-14.527999877929688,29.221
2010-01-17,4.920000076293945,-14.527999877929688,28.972
2010-01-27,4.757999897003174,-14.352999687194824,29.088
2010-01-27,4.757999897003174,-14.352999687194824,29.148
2010-02-06,4.50600004196167,-13.711999893188477,29.429
2010-02-06,4.50600004196167,-13.711999893188477,29.331
2010-02-16,4.598999977111816,-13.350000381469728,29.304
2010-02-16,4.598999977111816,-13.350000381469728,29.215
2010-02-26,4.477000236511231,-13.119999885559082,29.65
2010-02-26,4.477000236511231,-13.119999885559082,29.64
2010-03-08,4.190999984741211,-12.791000366210938,29.705
2010-03-08,4.190999984741211,-12.791000366210938,29.715
2010-01-08,4.254000186920166,-16.764999389648438,28.621
2010-01-08,4.254000186920166,-16.764999389648438,28.52
2010-01-18,4.388999938964844,-16.66699981689453,28.895
2010-01-18,4.388999938964844,-16.66699981689453,28.956
2010-01-28,4.89900016784668,-16.503000259399414,28.948
2010-01-28,4.89900016784668,-16.503000259399414,28.926
2010-02-07,5.052000045776367,-16.12700080871582,29.592
2010-02-07,5.052000045776367,-16.12700080871582,29.518
2010-02-17,4.584000110626221,-15.71500015258789,29.62
2010-02-17,4.584000110626221,-15.71500015258789,29.483
2010-02-27,4.466000080108643,-15.1850004196167,29.326
2010-02-27,4.466000080108643,-15.1850004196167,29.141
2010-03-09,4.539000034332275,-14.538999557495115,29.589
2010-03-09,4.539000034332275,-14.538999557495115,29.569
2010-01-08,12.109999656677246,-40.75,13.094
2010-01-08,12.109999656677246,-40.75,13.095
2010-01-18,12.152000427246094,-40.63199996948242,12.899
2010-01-18,12.152000427246094,-40.63199996948242,12.917
2010-01-28,12.529999732971191,-40.5620002746582,12.798
2010-01-28,12.529999732971191,-40.5620002746582,12.809
2010-02-07,12.890000343322754,-40.67300033569336,12.691
2010-02-07,12.890000343322754,-40.67300033569336,12.7
2010-02-17,13.284000396728516,-41.0,12.829
2010-02-17,13.284000396728516,-41.0,12.845
2010-02-27,13.541999816894531,-41.34400177001953,12.812
2010-02-27,13.541999816894531,-41.34400177001953,12.824
2010-03-09,13.692999839782717,-41.70800018310547,12.873
2010-03-09,13.692999839782717,-41.70800018310547,12.874
2010-01-09,16.266000747680664,-41.61000061035156,26.01
2010-01-09,16.266000747680664,-41.61000061035156,26.0
2010-01-19,16.18000030517578,-41.84999847412109,25.75
2010-01-19,16.18000030517578,-41.84999847412109,25.76
2010-01-29,16.145999908447266,-42.0369987487793,25.281
2010-01-29,16.145999908447266,-42.0369987487793,25.531
2010-02-08,16.05299949645996,-42.1870002746582,25.317
2010-02-08,16.05299949645996,-42.1870002746582,25.297
2010-02-18,15.994000434875488,-42.52399826049805,25.463
2010-02-18,15.994000434875488,-42.52399826049805,25.458
2010-02-28,15.836000442504885,-42.75400161743164,25.92
2010-02-28,15.836000442504885,-42.75400161743164,25.888
2010-03-10,15.739999771118164,-42.89099884033203,25.972
2010-03-10,15.739999771118164,-42.89099884033203,25.953
2010-01-10,20.822999954223636,-23.9689998626709,23.382
2010-01-10,20.822999954223636,-23.9689998626709,23.379
2010-01-20,20.35400009155273,-24.243000030517575,22.987
2010-01-20,20.35400009155273,-24.243000030517575,22.994
2010-01-30,20.042999267578125,-24.395999908447266,22.916
2010-01-30,20.042999267578125,-24.395999908447266,22.914
2010-02-09,19.99399948120117,-24.444000244140625,23.044
2010-02-09,19.99399948120117,-24.444000244140625,23.038
2010-02-19,20.049999237060547,-24.381999969482425,23.435
2010-02-19,20.049999237060547,-24.381999969482425,23.462
2010-03-01,20.250999450683597,-24.506999969482425,23.817
2010-03-01,20.250999450683597,-24.506999969482425,23.818
2010-03-11,20.613000869750977,-24.584999084472656,23.769
2010-03-11,20.613000869750977,-24.584999084472656,23.767
2010-01-02,36.178001403808594,-37.46200180053711,16.426
2010-01-02,36.178001403808594,-37.46200180053711,16.429
2010-01-12,36.54600143432617,-37.7509994506836,16.296
2010-01-12,36.54600143432617,-37.7509994506836,16.296
2010-01-22,36.61199951171875,-37.720001220703125,15.883
2010-01-22,36.61199951171875,-37.720001220703125,15.882
2010-02-01,36.44300079345703,-38.22800064086914,15.737
2010-02-01,36.44300079345703,-38.22800064086914,15.741
2010-02-11,36.53799819946289,-38.90499877929688,15.845
2010-02-11,36.53799819946289,-38.90499877929688,15.846
2010-02-21,36.69400024414063,-39.25299835205078,15.363
2010-02-21,36.69400024414063,-39.25299835205078,15.36
2010-03-03,36.38999938964844,-39.27199935913086,15.238
2010-03-03,36.38999938964844,-39.27199935913086,15.236
2010-03-13,36.59600067138672,-39.50899887084961,15.78
2010-03-13,36.59600067138672,-39.50899887084961,15.79
2010-03-23,36.33700180053711,-40.16999816894531,15.515
2010-03-23,36.33700180053711,-40.16999816894531,15.511
2010-04-02,36.24100112915039,-40.375,16.671
2010-04-02,36.24100112915039,-40.375,16.67
2010-04-12,36.25199890136719,-40.73799896240234,16.846
2010-04-12,36.25199890136719,-40.73799896240234,16.846
2010-04-22,36.555999755859375,-41.34199905395508,16.252
2010-04-22,36.555999755859375,-41.34199905395508,16.253
2010-05-02,36.60100173950195,-41.57500076293945,16.071
2010-05-02,36.60100173950195,-41.57500076293945,16.068
2010-05-12,36.66899871826172,-41.70000076293945,16.807
2010-05-12,36.66899871826172,-41.70000076293945,16.808
2010-05-12,36.66899871826172,-41.70000076293945,16.805
2010-05-22,36.50899887084961,-42.06700134277344,16.421
2010-05-22,36.50899887084961,-42.06700134277344,16.425
2010-06-01,36.02999877929688,-41.95399856567383,16.942
2010-06-01,36.02999877929688,-41.95399856567383,16.943
2010-06-11,36.059,-41.841,18.795
2010-06-11,36.059,-41.841,18.979
2010-06-21,36.149,-42.207,20.049
2010-06-21,36.149,-42.207,20.041
2010-07-01,36.04,-42.549,21.764
2010-07-01,36.04,-42.549,21.765
2010-07-11,35.745,-42.962,23.664
2010-07-11,35.745,-42.962,23.664
2010-07-21,35.523,-43.283,23.975
2010-07-21,35.523,-43.283,24.001
2010-07-31,35.676,-43.282,25.313
2010-07-31,35.676,-43.282,25.322
2010-08-10,36.083,-43.377,26.16
2010-08-10,36.083,-43.377,26.159
2010-01-05,2.625999927520752,-1.7910000085830688,29.193
2010-01-05,2.625999927520752,-1.7910000085830688,29.171
2010-01-15,2.6689999103546143,-1.312999963760376,29.137
2010-01-15,2.6689999103546143,-1.312999963760376,29.096
2010-01-25,2.927000045776367,-1.1239999532699585,29.195
2010-01-25,2.927000045776367,-1.1239999532699585,29.192
2010-02-04,3.388999938964844,-0.6710000038146973,28.945
2010-02-04,3.388999938964844,-0.6710000038146973,28.933
2010-02-14,3.615999937057495,-0.1159999966621398,29.395
2010-02-14,3.615999937057495,-0.1159999966621398,29.686
2010-02-24,3.377000093460083,-0.0579999983310699,30.068
2010-02-24,3.377000093460083,-0.0579999983310699,30.033
2010-03-06,3.253000020980835,-0.163000002503395,30.229
2010-03-06,3.253000020980835,-0.163000002503395,30.202
2010-03-16,3.375,-0.061999998986721,30.051
2010-03-16,3.375,-0.061999998986721,30.054
2010-03-26,3.095999956130981,-0.2039999961853027,30.237
2010-03-26,3.095999956130981,-0.2039999961853027,30.22
2010-04-05,2.941999912261963,-0.2070000022649765,30.418
2010-04-05,2.941999912261963,-0.2070000022649765,30.383
2010-04-15,2.9820001125335693,-0.1879999935626983,30.609
2010-04-15,2.9820001125335693,-0.1879999935626983,30.587
2010-04-25,3.1679999828338623,-0.2460000067949295,30.483
2010-04-25,3.1679999828338623,-0.2460000067949295,30.467
2010-05-05,3.562999963760376,-0.0199999995529651,30.224
2010-05-05,3.562999963760376,-0.0199999995529651,30.22
2010-05-15,3.816999912261963,0.1650000065565109,29.794
2010-05-15,3.816999912261963,0.1650000065565109,30.165
2010-05-15,3.816999912261963,0.1650000065565109,30.193
2010-05-25,3.839999914169312,0.5049999952316284,29.797
2010-05-25,3.839999914169312,0.5049999952316284,29.824
2010-06-04,3.4130001068115234,0.3310000002384186,29.363
2010-06-04,3.4130001068115234,0.3310000002384186,29.366
2010-06-14,3.063,0.215,28.792
2010-06-14,3.063,0.215,28.781
2010-06-24,2.796,-0.063,28.314
2010-06-24,2.796,-0.063,28.367
2010-07-04,2.15,-0.347,27.693
2010-07-04,2.15,-0.347,27.666
2010-07-14,2.028,-0.442,26.96
2010-07-14,2.028,-0.442,26.97
2010-07-24,2.332,-0.216,26.594
2010-07-24,2.332,-0.216,26.609
2010-08-03,2.994,-0.269,26.643
2010-08-03,2.994,-0.269,26.638
2010-08-13,3.264,-0.36,26.728
2010-08-13,3.264,-0.36,26.713
2010-08-23,3.464,0.073,26.405
2010-08-23,3.464,0.073,26.398
2010-09-02,3.269,0.246,26.354
2010-09-02,3.269,0.246,26.327
2010-09-12,2.838,0.237,26.454
2010-09-12,2.838,0.237,26.454
2010-09-22,2.886,0.175,26.502
2010-09-22,2.886,0.175,26.467
2010-10-02,3.104,0.12,27.195
2010-10-02,3.104,0.12,27.166
2010-10-12,3.258,0.337,27.61
2010-10-12,3.258,0.337,27.534
2010-10-22,2.981,0.628,27.753
2010-10-22,2.981,0.628,27.708
2010-01-06,8.265000343322754,-27.097000122070312,26.745
2010-01-06,8.265000343322754,-27.097000122070312,26.746
2010-01-16,8.368000030517578,-27.077999114990234,26.456
2010-01-16,8.368000030517578,-27.077999114990234,26.453
2010-01-26,8.467000007629395,-27.155000686645508,26.291
2010-01-26,8.467000007629395,-27.155000686645508,26.292
2010-02-05,8.630000114440918,-27.24099922180176,26.526
2010-02-05,8.630000114440918,-27.24099922180176,26.532
2010-02-15,8.810999870300293,-27.20499992370605,26.538
2010-02-15,8.810999870300293,-27.20499992370605,26.535
2010-02-25,8.736000061035156,-27.11000061035156,26.423
2010-02-25,8.736000061035156,-27.11000061035156,26.425
2010-03-07,8.619000434875488,-26.988000869750977,26.48
2010-03-07,8.619000434875488,-26.988000869750977,26.481
2010-03-17,8.47599983215332,-26.86199951171875,26.67
2010-03-17,8.47599983215332,-26.86199951171875,26.664
2010-03-27,8.383999824523926,-26.631999969482425,27.078
2010-03-27,8.383999824523926,-26.631999969482425,27.08
2010-04-06,8.29699993133545,-26.423999786376957,27.61
2010-04-06,8.29699993133545,-26.423999786376957,27.617
2010-04-16,8.204000473022461,-26.42799949645996,27.21
2010-04-16,8.204000473022461,-26.42799949645996,27.214
2010-04-26,7.999000072479248,-26.45599937438965,27.238
2010-04-26,7.999000072479248,-26.45599937438965,27.24
2010-05-06,7.816999912261963,-26.28300094604492,26.93
2010-05-06,7.816999912261963,-26.28300094604492,26.935
2010-05-06,7.816999912261963,-26.28300094604492,26.936
2010-05-16,7.949999809265137,-25.98200035095215,27.749
2010-05-16,7.949999809265137,-25.98200035095215,27.762
2010-05-16,7.949999809265137,-25.98200035095215,27.77
2010-05-26,8.395000457763672,-25.78499984741211,27.54
2010-05-26,8.395000457763672,-25.78499984741211,27.541
2010-06-05,8.72700023651123,-25.465999603271484,28.068
2010-06-05,8.72700023651123,-25.465999603271484,28.069
2010-06-15,8.954,-25.273,28.146
2010-06-15,8.954,-25.273,28.156
2010-06-25,8.974,-25.16,28.254
2010-06-25,8.974,-25.16,28.27
2010-07-05,8.822,-25.077,28.319
2010-07-05,8.822,-25.077,28.31
2010-07-15,8.557,-25.155,27.832
2010-07-15,8.557,-25.155,28.367
2010-07-25,8.653,-25.218,28.526
2010-07-25,8.653,-25.218,28.53
2010-08-04,8.682,-25.126,27.97
2010-08-04,8.682,-25.126,27.985
2010-08-14,8.871,-25.115,28.063
2010-08-14,8.871,-25.115,28.06
2010-08-23,8.96,-24.919,27.285
2010-08-23,8.96,-24.919,27.29
2010-09-03,8.833,-24.656,27.234
2010-09-03,8.833,-24.656,27.23
2010-09-13,8.816,-24.284,27.226
2010-09-13,8.816,-24.284,27.243
2010-09-23,8.995,-23.942,27.818
2010-09-23,8.995,-23.942,27.824
2010-10-03,8.889,-23.722,28.218
2010-10-03,8.889,-23.722,28.216
2010-10-13,8.46,-23.871,28.539
2010-10-13,8.46,-23.871,28.532
2010-10-23,8.276,-23.886,28.464
2010-10-23,8.276,-23.886,28.458
2010-01-07,19.20800018310547,-39.70500183105469,25.33
2010-01-07,19.20800018310547,-39.70500183105469,25.344
2010-01-17,19.222999572753903,-40.32099914550781,25.412
2010-01-17,19.222999572753903,-40.32099914550781,25.369
2010-01-27,19.33300018310547,-40.917999267578125,25.076
2010-01-27,19.33300018310547,-40.917999267578125,25.089
2010-02-06,19.51000022888184,-41.43899917602539,24.98
2010-02-06,19.51000022888184,-41.43899917602539,24.982
2010-02-16,19.440000534057617,-41.73600006103516,24.867
2010-02-16,19.440000534057617,-41.73600006103516,24.876
2010-02-26,19.51300048828125,-42.249000549316406,25.072
2010-02-26,19.51300048828125,-42.249000549316406,25.071
2010-03-08,19.722000122070312,-42.55400085449219,25.361
2010-03-08,19.722000122070312,-42.55400085449219,25.367
2010-03-18,19.649999618530277,-42.58100128173828,25.472
2010-03-18,19.649999618530277,-42.58100128173828,25.484
2010-03-28,19.082000732421875,-43.016998291015625,25.826
2010-03-28,19.082000732421875,-43.016998291015625,25.827
2010-04-07,18.524999618530277,-43.430999755859375,26.616
2010-04-07,18.524999618530277,-43.430999755859375,26.618
2010-04-17,17.981000900268555,-43.67399978637695,26.019
2010-04-17,17.981000900268555,-43.67399978637695,26.019
2010-04-27,17.797000885009766,-43.777000427246094,27.199
2010-04-27,17.797000885009766,-43.777000427246094,27.244
2010-05-07,17.791000366210938,-43.56999969482422,26.993
2010-05-07,17.791000366210938,-43.56999969482422,26.998
2010-05-07,17.791000366210938,-43.56999969482422,26.997
2010-05-17,18.176000595092773,-43.19200134277344,27.012
2010-05-17,18.176000595092773,-43.19200134277344,27.012
2010-05-27,18.606000900268555,-42.70899963378906,26.841
2010-05-27,18.606000900268555,-42.70899963378906,26.845
2010-06-06,19.102,-42.786,27.196
2010-06-06,19.102,-42.786,27.206
2010-06-16,19.365,-43.329,27.318
2010-06-16,19.365,-43.329,27.32
2010-06-26,19.444,-43.902,27.03
2010-06-26,19.444,-43.902,27.03
2010-07-06,19.602,-44.327,27.185
2010-07-06,19.602,-44.327,27.188
2010-07-16,19.928,-44.656,27.159
2010-07-16,19.928,-44.656,27.169
2010-07-26,20.326,-44.76,27.388
2010-07-26,20.326,-44.76,27.387
2010-08-05,20.97,-44.668,27.546
2010-08-05,20.97,-44.668,27.544
2010-08-15,21.384,-44.527,27.822
2010-08-15,21.384,-44.527,27.824
2010-08-25,21.356,-44.177,27.883
2010-08-25,21.356,-44.177,27.886
2010-09-04,21.051,-43.573,27.81
2010-09-04,21.051,-43.573,27.825
2010-09-14,20.815,-43.169,27.774
2010-09-14,20.815,-43.169,27.774
2010-09-24,20.753,-43.044,27.611
2010-09-24,20.753,-43.044,27.628
2010-10-04,20.914,-42.982,27.569
2010-10-04,20.914,-42.982,27.568
2010-10-24,21.967,-43.577,27.34
2010-10-24,21.967,-43.577,27.346
2010-01-02,4.63700008392334,-18.093000411987305,28.118
2010-01-02,4.63700008392334,-18.093000411987305,28.136
2010-01-12,4.51200008392334,-18.315000534057617,28.197
2010-01-12,4.51200008392334,-18.315000534057617,28.209
2010-01-22,4.2729997634887695,-18.679000854492188,28.702
2010-01-22,4.2729997634887695,-18.679000854492188,28.684
2010-02-01,4.232999801635742,-18.996000289916992,28.933
2010-02-01,4.232999801635742,-18.996000289916992,28.949
2010-02-11,4.21999979019165,-19.31599998474121,28.937
2010-02-11,4.21999979019165,-19.31599998474121,28.944
2010-02-21,4.158999919891357,-19.520999908447266,28.484
