time,latitude,longitude,temp
2012-01-05,29.193,-20.294,19.971
2012-01-05,29.193,-20.294,19.969
2012-01-15,29.387,-20.459,19.701
2012-01-15,29.387,-20.459,19.7
2012-01-25,29.311,-20.889,19.298
2012-01-25,29.311,-20.889,19.298
2012-02-04,29.27,-21.121,19.103
2012-02-04,29.27,-21.121,19.108
2012-02-14,29.307,-21.255,18.732
2012-02-14,29.307,-21.255,18.729
2012-02-24,29.366,-21.311,18.566
2012-02-24,29.366,-21.311,18.565
2012-03-05,29.541,-21.574,18.635
2012-03-05,29.541,-21.574,18.629
2012-03-15,29.805,-21.871,18.703
2012-03-15,29.805,-21.871,18.702
2012-03-25,30.062,-22.191,18.98
2012-03-25,30.062,-22.191,18.905
2012-04-04,30.314,-22.599,19.235
2012-04-04,30.314,-22.599,19.232
2012-04-14,30.445,-22.933,19.11
2012-04-14,30.445,-22.933,19.1
2012-01-05,28.251,-23.211,20.709
2012-01-05,28.251,-23.211,20.713
2012-01-15,28.582,-23.277,20.555
2012-01-15,28.582,-23.277,20.557
2012-01-25,28.757,-23.42,20.248
2012-01-25,28.757,-23.42,20.25
2012-02-04,28.912,-23.742,20.037
2012-02-04,28.912,-23.742,20.045
2012-02-14,29.033,-24.229,19.691
2012-02-14,29.033,-24.229,19.692
2012-02-24,29.194,-24.85,19.651
2012-02-24,29.194,-24.85,19.654
2012-03-05,29.39,-25.421,19.327
2012-03-05,29.39,-25.421,19.339
2012-03-15,29.648,-25.817,19.196
2012-03-15,29.648,-25.817,19.197
2012-03-25,30.128,-25.812,19.402
2012-03-25,30.128,-25.812,19.297
2012-04-04,30.359,-25.512,19.686
2012-04-04,30.359,-25.512,19.683
2012-04-14,30.217,-25.219,19.331
2012-04-14,30.217,-25.219,19.332
2012-02-26,15.735,-43.972,24.965
2012-02-26,15.735,-43.972,24.965
2012-01-07,12.295,-46.867,26.95
2012-01-07,12.295,-46.867,26.955
2012-01-17,12.421,-46.856,26.359
2012-01-17,12.421,-46.856,26.362
