time,latitude,longitude,temp
2009-01-08,6.232999801635742,-37.10200119018555,27.792
2009-01-18,5.8470001220703125,-37.69400024414063,27.648
2009-01-29,5.736000061035156,-38.46599960327149,27.288
2009-02-08,5.921000003814697,-39.18199920654297,27.2
2009-02-18,6.0879998207092285,-39.685001373291016,27.0
2009-02-28,5.994999885559082,-39.930999755859375,26.68
2009-03-10,5.734000205993652,-40.09700012207031,26.72
2009-03-20,5.938000202178955,-40.34799957275391,26.352
2009-03-31,6.559000015258789,-40.65700149536133,26.624
2009-04-10,6.949999809265137,-40.84700012207031,26.76
2009-04-20,7.127999782562256,-40.946998596191406,26.64
2009-04-30,6.835000038146973,-41.012001037597656,26.712
2009-05-10,6.377999782562256,-41.21500015258789,26.728
2009-05-20,6.277999877929688,-41.50600051879883,26.92
2009-05-30,6.484000205993652,-41.762001037597656,26.96
2009-06-09,6.376999855041504,-41.875,26.864
2009-06-20,6.234000205993652,-41.81900024414063,26.976
2009-06-30,6.38100004196167,-41.83700180053711,27.656
2009-07-10,6.756999969482422,-41.75699996948242,27.76
2009-07-20,7.447999954223633,-41.69400024414063,28.272
2009-07-30,7.848999977111816,-41.71200180053711,27.848
2009-08-10,8.210000038146973,-41.57799911499024,28.12
2009-08-20,8.65999984741211,-41.27199935913086,28.52
2009-08-30,9.19499969482422,-40.63100051879883,28.616
2009-09-19,9.253000259399414,-39.77399826049805,29.072
2009-09-29,9.175000190734863,-39.41699981689453,29.856
2009-10-10,9.118000030517578,-39.220001220703125,28.856
2009-10-20,9.338000297546388,-38.92399978637695,28.392
2009-10-30,9.26200008392334,-38.685001373291016,28.496
2009-11-09,9.37600040435791,-38.62799835205078,28.36
2009-11-19,9.680999755859377,-39.15299987792969,27.928
2009-11-29,9.822999954223633,-38.98400115966797,27.608
2009-12-10,9.479999542236328,-39.198001861572266,27.296
2009-12-20,9.262999534606934,-39.492000579833984,26.992
2009-12-30,9.156000137329102,-39.98500061035156,27.008
2009-01-13,15.241999626159668,-60.05500030517578,21.781
2009-01-23,15.333999633789062,-60.23600006103516,19.729
2009-02-12,15.572999954223633,-60.58599853515625,18.312
2009-02-22,15.55500030517578,-60.63899993896485,18.142
2009-03-04,15.45699977874756,-60.48199844360352,19.129
2009-03-14,14.824999809265137,-60.20700073242188,16.917
2009-03-24,14.569000244140623,-60.33399963378906,19.58
2009-01-12,5.834000110626221,-15.746000289916992,29.233
2009-01-12,5.834000110626221,-15.746000289916992,29.159
2009-01-22,5.8460001945495605,-16.007999420166016,28.396
2009-01-22,5.8460001945495605,-16.007999420166016,28.387
2009-02-01,5.749000072479248,-16.141000747680664,28.358
2009-02-01,5.749000072479248,-16.141000747680664,28.266
2009-02-11,5.688000202178955,-16.27899932861328,28.435
2009-02-11,5.688000202178955,-16.27899932861328,28.153
2009-02-21,5.635000228881836,-16.30299949645996,28.341
2009-02-21,5.635000228881836,-16.30299949645996,28.246
2009-03-03,5.459000110626221,-16.114999771118164,28.416
2009-03-03,5.459000110626221,-16.114999771118164,28.389
2009-03-13,5.433000087738037,-15.947999954223633,27.964
2009-03-13,5.433000087738037,-15.947999954223633,27.931
2009-03-23,5.7179999351501465,-16.048999786376953,27.416
2009-03-23,5.7179999351501465,-16.048999786376953,27.257
2009-04-02,6.058000087738037,-16.257999420166016,27.233
2009-04-02,6.058000087738037,-16.257999420166016,27.208
2009-04-12,6.321000099182129,-16.218000411987305,27.02
2009-04-12,6.321000099182129,-16.218000411987305,27.064
2009-04-22,6.3480000495910645,-16.28700065612793,27.02
2009-04-22,6.3480000495910645,-16.28700065612793,26.923
2009-05-02,6.224999904632568,-16.4060001373291,27.903
2009-05-02,6.224999904632568,-16.4060001373291,27.799
2009-05-12,5.932000160217285,-16.590999603271484,28.068
2009-05-12,5.932000160217285,-16.590999603271484,28.037
2009-05-22,5.663000106811523,-16.895000457763672,28.944
2009-05-22,5.663000106811523,-16.895000457763672,28.834
2009-06-01,5.336999893188477,-17.18199920654297,29.0
2009-06-01,5.336999893188477,-17.18199920654297,28.972
2009-06-11,5.10699987411499,-17.392000198364258,28.526
2009-06-11,5.10699987411499,-17.392000198364258,28.526
2009-06-21,5.098999977111816,-17.211999893188477,28.028
2009-06-21,5.098999977111816,-17.211999893188477,28.076
2009-07-01,5.136000156402588,-17.0049991607666,27.931
